0,  0.342838,  0.342838,  0.342838
0.0558726,  0.343211,  0.343286,  0.343288
0.111745,  0.344325,  0.344623,  0.344628
0.167618,  0.346169,  0.346829,  0.346833
0.22349,  0.348719,  0.349871,  0.349859
0.279363,  0.351948,  0.353706,  0.35365
0.335236,  0.355818,  0.35828,  0.358137
0.391108,  0.360288,  0.363528,  0.363241
0.446981,  0.365309,  0.369383,  0.368878
0.502853,  0.370831,  0.375769,  0.374961
0.558726,  0.3768,  0.382611,  0.3814
0.614599,  0.383159,  0.389831,  0.388108
0.670471,  0.389855,  0.397353,  0.395002
0.726344,  0.396832,  0.405103,  0.402006
0.782216,  0.40404,  0.413012,  0.40905
0.838089,  0.411428,  0.421014,  0.416071
0.893962,  0.418953,  0.429053,  0.423016
0.949834,  0.426573,  0.437076,  0.42984
1.00571,  0.434252,  0.445037,  0.436506
1.06158,  0.441957,  0.452899,  0.442986
1.11745,  0.449659,  0.460629,  0.449257
1.17332,  0.457335,  0.468202,  0.455305
1.2292,  0.464963,  0.475597,  0.461121
1.28507,  0.472527,  0.482799,  0.466699
1.34094,  0.480012,  0.489796,  0.472039
1.39682,  0.487407,  0.496583,  0.477143
1.45269,  0.494702,  0.503154,  0.482017
1.50856,  0.50189,  0.50951,  0.486668
1.56443,  0.508965,  0.515651,  0.491104
1.62031,  0.515923,  0.52158,  0.495336
1.67618,  0.522761,  0.527302,  0.499372
1.73205,  0.529477,  0.532822,  0.503224
1.78792,  0.536071,  0.538145,  0.506902
1.8438,  0.542541,  0.543279,  0.510417
1.89967,  0.548888,  0.548231,  0.513779
1.95554,  0.555114,  0.553008,  0.516998
2.01141,  0.561218,  0.557617,  0.520083
2.06729,  0.567202,  0.562065,  0.523043
2.12316,  0.573069,  0.566359,  0.525888
2.17903,  0.57882,  0.570506,  0.528625
2.2349,  0.584458,  0.574512,  0.531261
2.29078,  0.589983,  0.578385,  0.533804
2.34665,  0.595399,  0.58213,  0.536261
2.40252,  0.600708,  0.585752,  0.538637
2.45839,  0.605912,  0.589257,  0.540938
2.51427,  0.611014,  0.592651,  0.543169
2.57014,  0.616015,  0.595938,  0.545336
2.62601,  0.620919,  0.599122,  0.547442
2.68189,  0.625726,  0.602209,  0.549492
2.73776,  0.63044,  0.605201,  0.55149
2.79363,  0.635062,  0.608102,  0.553439
2.8495,  0.639594,  0.610917,  0.555343
2.90538,  0.644039,  0.613647,  0.557204
2.96125,  0.648397,  0.616296,  0.559025
3.01712,  0.652671,  0.618867,  0.56081
3.07299,  0.656862,  0.621361,  0.562559
3.12887,  0.660972,  0.623781,  0.564276
3.18474,  0.665002,  0.626129,  0.565963
3.24061,  0.668953,  0.628406,  0.567622
3.29648,  0.672826,  0.630614,  0.569254
3.35236,  0.676622,  0.632754,  0.570861
3.40823,  0.680343,  0.634826,  0.572446
3.4641,  0.683988,  0.636832,  0.574009
3.51997,  0.687559,  0.638771,  0.575553
3.57585,  0.691055,  0.640644,  0.577079
3.63172,  0.694478,  0.64245,  0.57859
3.68759,  0.697828,  0.644189,  0.580087
3.74346,  0.701105,  0.64586,  0.581572
3.79934,  0.704309,  0.647461,  0.583048
3.85521,  0.707442,  0.648992,  0.584518
3.91108,  0.710505,  0.650451,  0.585985
3.96696,  0.713498,  0.651835,  0.587452
4.02283,  0.716426,  0.653142,  0.588924
4.0787,  0.719291,  0.65437,  0.590408
4.13457,  0.722101,  0.655519,  0.591909
4.19045,  0.724865,  0.656586,  0.593437
4.24632,  0.727597,  0.657574,  0.595002
4.30219,  0.730318,  0.658488,  0.596619
4.35806,  0.733055,  0.659339,  0.598305
4.41394,  0.735842,  0.660147,  0.600084
4.46981,  0.738714,  0.660947,  0.601989
4.52568,  0.741681,  0.661788,  0.604058
4.58155,  0.744688,  0.662734,  0.606334
4.63743,  0.747537,  0.663843,  0.608841
4.6933,  0.749841,  0.665195,  0.611535
4.74917,  0.751512,  0.670637,  0.615869
4.80504,  1.52666,  2.58185,  1.40101
4.86092,  1.7917e+13,  1.4812e+13,  2.11461e+13
4.91679,  nan,  nan,  nan
4.97266,  nan,  nan,  nan
5.02853,  nan,  nan,  nan
5.08441,  nan,  nan,  nan
5.14028,  nan,  nan,  nan
5.19615,  nan,  nan,  nan
5.25203,  nan,  nan,  nan
5.3079,  nan,  nan,  nan
5.36377,  nan,  nan,  nan
5.41964,  nan,  nan,  nan
5.47552,  nan,  nan,  nan
5.53139,  nan,  nan,  nan
5.58726,  nan,  nan,  nan
5.64313,  nan,  nan,  nan
5.69901,  nan,  nan,  nan
5.75488,  nan,  nan,  nan
5.81075,  nan,  nan,  nan
5.86662,  nan,  nan,  nan
5.9225,  nan,  nan,  nan
5.97837,  nan,  nan,  nan
6.03424,  nan,  nan,  nan
6.09011,  nan,  nan,  nan
6.14599,  nan,  nan,  nan
6.20186,  nan,  nan,  nan
6.25773,  nan,  nan,  nan
6.3136,  nan,  nan,  nan
6.36948,  nan,  nan,  nan
6.42535,  nan,  nan,  nan
6.48122,  nan,  nan,  nan
6.53709,  nan,  nan,  nan
6.59297,  nan,  nan,  nan
6.64884,  nan,  nan,  nan
6.70471,  nan,  nan,  nan
6.76059,  nan,  nan,  nan
6.81646,  nan,  nan,  nan
6.87233,  nan,  nan,  nan
6.9282,  nan,  nan,  nan
6.98408,  nan,  nan,  nan
7.03995,  nan,  nan,  nan
7.09582,  nan,  nan,  nan
7.15169,  nan,  nan,  nan
7.20757,  nan,  nan,  nan
7.26344,  nan,  nan,  nan
7.31931,  nan,  nan,  nan
7.37518,  nan,  nan,  nan
7.43106,  nan,  nan,  nan
7.48693,  nan,  nan,  nan
7.5428,  nan,  nan,  nan
7.59867,  nan,  nan,  nan
7.65455,  nan,  nan,  nan
7.71042,  nan,  nan,  nan
7.76629,  nan,  nan,  nan
7.82216,  nan,  nan,  nan
7.87804,  nan,  nan,  nan
7.93391,  nan,  nan,  nan
7.98978,  nan,  nan,  nan
8.04566,  nan,  nan,  nan
8.10153,  nan,  nan,  nan
8.1574,  nan,  nan,  nan
8.21327,  nan,  nan,  nan
8.26915,  nan,  nan,  nan
8.32502,  nan,  nan,  nan
8.38089,  nan,  nan,  nan
8.43676,  nan,  nan,  nan
8.49264,  nan,  nan,  nan
8.54851,  nan,  nan,  nan
8.60438,  nan,  nan,  nan
8.66025,  nan,  nan,  nan
8.71613,  nan,  nan,  nan
8.772,  nan,  nan,  nan
8.82787,  nan,  nan,  nan
8.88374,  nan,  nan,  nan
8.93962,  nan,  nan,  nan
8.99549,  nan,  nan,  nan
9.05136,  nan,  nan,  nan
9.10723,  nan,  nan,  nan
9.16311,  nan,  nan,  nan
9.21898,  nan,  nan,  nan
9.27485,  nan,  nan,  nan
9.33073,  nan,  nan,  nan
9.3866,  nan,  nan,  nan
9.44247,  nan,  nan,  nan
9.49834,  nan,  nan,  nan
9.55422,  nan,  nan,  nan
9.61009,  nan,  nan,  nan
9.66596,  nan,  nan,  nan
9.72183,  nan,  nan,  nan
9.77771,  nan,  nan,  nan
9.83358,  nan,  nan,  nan
9.88945,  nan,  nan,  nan
9.94532,  nan,  nan,  nan
