0,  2.93649e-09
0.001001,  4.47245e-09
0.002002,  1.34455e-08
0.003003,  2.94556e-08
0.004004,  5.19435e-08
0.00500501,  8.07235e-08
0.00600601,  1.15644e-07
0.00700701,  1.56546e-07
0.00800801,  2.03258e-07
0.00900901,  2.55595e-07
0.01001,  3.13367e-07
0.011011,  3.76383e-07
0.012012,  4.44453e-07
0.013013,  5.17393e-07
0.014014,  5.95035e-07
0.015015,  6.77222e-07
0.016016,  7.63816e-07
0.017017,  8.547e-07
0.018018,  9.49775e-07
0.019019,  1.04896e-06
0.02002,  1.1522e-06
0.021021,  1.25945e-06
0.022022,  1.37066e-06
0.023023,  1.48581e-06
0.024024,  1.60487e-06
0.025025,  1.72781e-06
0.026026,  1.85456e-06
0.027027,  1.98508e-06
0.028028,  2.11928e-06
0.029029,  2.25704e-06
0.03003,  2.39823e-06
0.031031,  2.54268e-06
0.032032,  2.69019e-06
0.033033,  2.84056e-06
0.034034,  2.99353e-06
0.035035,  3.14886e-06
0.036036,  3.30627e-06
0.037037,  3.46551e-06
0.038038,  3.62632e-06
0.039039,  3.78846e-06
0.04004,  3.95172e-06
0.041041,  4.11592e-06
0.042042,  4.28092e-06
0.043043,  4.44665e-06
0.044044,  4.61308e-06
0.045045,  4.78023e-06
0.046046,  4.94821e-06
0.047047,  5.11714e-06
0.048048,  5.28723e-06
0.049049,  5.45871e-06
0.0500501,  5.63187e-06
0.0510511,  5.80699e-06
0.0520521,  5.98436e-06
0.0530531,  6.16428e-06
0.0540541,  6.34702e-06
0.0550551,  6.53279e-06
0.0560561,  6.72176e-06
0.0570571,  6.91404e-06
0.0580581,  7.10966e-06
0.0590591,  7.30858e-06
0.0600601,  7.51065e-06
0.0610611,  7.71569e-06
0.0620621,  7.92341e-06
0.0630631,  8.1335e-06
0.0640641,  8.34557e-06
0.0650651,  8.55925e-06
0.0660661,  8.7741e-06
0.0670671,  8.98975e-06
0.0680681,  9.20583e-06
0.0690691,  9.42203e-06
0.0700701,  9.6381e-06
0.0710711,  9.85386e-06
0.0720721,  1.00692e-05
0.0730731,  1.02843e-05
0.0740741,  1.0499e-05
0.0750751,  1.07137e-05
0.0760761,  1.09287e-05
0.0770771,  1.11442e-05
0.0780781,  1.13608e-05
0.0790791,  1.15789e-05
0.0800801,  1.1799e-05
0.0810811,  1.20215e-05
0.0820821,  1.22469e-05
0.0830831,  1.24755e-05
0.0840841,  1.27077e-05
0.0850851,  1.29437e-05
0.0860861,  1.31836e-05
0.0870871,  1.34273e-05
0.0880881,  1.36747e-05
0.0890891,  1.39256e-05
0.0900901,  1.41796e-05
0.0910911,  1.44362e-05
0.0920921,  1.46951e-05
0.0930931,  1.49556e-05
0.0940941,  1.52172e-05
0.0950951,  1.54792e-05
0.0960961,  1.57413e-05
0.0970971,  1.60029e-05
0.0980981,  1.62637e-05
0.0990991,  1.65234e-05
0.1001,  1.67819e-05
0.101101,  1.7039e-05
0.102102,  1.72949e-05
0.103103,  1.75499e-05
0.104104,  1.78042e-05
0.105105,  1.80584e-05
0.106106,  1.83128e-05
0.107107,  1.85681e-05
0.108108,  1.88249e-05
0.109109,  1.90837e-05
0.11011,  1.93452e-05
0.111111,  1.96099e-05
0.112112,  1.98782e-05
0.113113,  2.01505e-05
0.114114,  2.04269e-05
0.115115,  2.07075e-05
0.116116,  2.09923e-05
0.117117,  2.12812e-05
0.118118,  2.15737e-05
0.119119,  2.18694e-05
0.12012,  2.21679e-05
0.121121,  2.24686e-05
0.122122,  2.27707e-05
0.123123,  2.30738e-05
0.124124,  2.33771e-05
0.125125,  2.36801e-05
0.126126,  2.39822e-05
0.127127,  2.42831e-05
0.128128,  2.45824e-05
0.129129,  2.488e-05
0.13013,  2.51757e-05
0.131131,  2.54698e-05
0.132132,  2.57623e-05
0.133133,  2.60537e-05
0.134134,  2.63443e-05
0.135135,  2.66347e-05
0.136136,  2.69256e-05
0.137137,  2.72175e-05
0.138138,  2.7511e-05
0.139139,  2.78069e-05
0.14014,  2.81057e-05
0.141141,  2.84079e-05
0.142142,  2.8714e-05
0.143143,  2.90242e-05
0.144144,  2.93388e-05
0.145145,  2.96578e-05
0.146146,  2.99811e-05
0.147147,  3.03085e-05
0.148148,  3.06397e-05
0.149149,  3.09741e-05
0.15015,  3.13113e-05
0.151151,  3.16507e-05
0.152152,  3.19915e-05
0.153153,  3.2333e-05
0.154154,  3.26747e-05
0.155155,  3.30159e-05
0.156156,  3.33561e-05
0.157157,  3.36947e-05
0.158158,  3.40314e-05
0.159159,  3.43659e-05
0.16016,  3.46982e-05
0.161161,  3.50283e-05
0.162162,  3.53564e-05
0.163163,  3.56828e-05
0.164164,  3.6008e-05
0.165165,  3.63324e-05
0.166166,  3.66567e-05
0.167167,  3.69816e-05
0.168168,  3.73079e-05
0.169169,  3.76362e-05
0.17017,  3.79673e-05
0.171171,  3.83018e-05
0.172172,  3.86402e-05
0.173173,  3.8983e-05
0.174174,  3.93306e-05
0.175175,  3.9683e-05
0.176176,  4.00403e-05
0.177177,  4.04023e-05
0.178178,  4.07687e-05
0.179179,  4.11391e-05
0.18018,  4.15128e-05
0.181181,  4.18892e-05
0.182182,  4.22675e-05
0.183183,  4.26469e-05
0.184184,  4.30265e-05
0.185185,  4.34056e-05
0.186186,  4.37834e-05
0.187187,  4.41593e-05
0.188188,  4.45327e-05
0.189189,  4.49032e-05
0.19019,  4.52707e-05
0.191191,  4.56351e-05
0.192192,  4.59965e-05
0.193193,  4.63552e-05
0.194194,  4.67118e-05
0.195195,  4.70667e-05
0.196196,  4.74208e-05
0.197197,  4.7775e-05
0.198198,  4.81301e-05
0.199199,  4.84871e-05
0.2002,  4.88468e-05
0.201201,  4.92101e-05
0.202202,  4.95777e-05
0.203203,  4.99504e-05
0.204204,  5.03284e-05
0.205205,  5.07121e-05
0.206206,  5.11016e-05
0.207207,  5.14967e-05
0.208208,  5.1897e-05
0.209209,  5.23021e-05
0.21021,  5.27112e-05
0.211211,  5.31236e-05
0.212212,  5.35382e-05
0.213213,  5.39541e-05
0.214214,  5.43703e-05
0.215215,  5.47857e-05
0.216216,  5.51995e-05
0.217217,  5.56109e-05
0.218218,  5.6019e-05
0.219219,  5.64236e-05
0.22022,  5.68242e-05
0.221221,  5.72208e-05
0.222222,  5.76135e-05
0.223223,  5.80026e-05
0.224224,  5.83887e-05
0.225225,  5.87726e-05
0.226226,  5.9155e-05
0.227227,  5.95371e-05
0.228228,  5.99197e-05
0.229229,  6.03041e-05
0.23023,  6.06913e-05
0.231231,  6.10823e-05
0.232232,  6.1478e-05
0.233233,  6.18791e-05
0.234234,  6.22861e-05
0.235235,  6.26995e-05
0.236236,  6.31193e-05
0.237237,  6.35454e-05
0.238238,  6.39775e-05
0.239239,  6.44149e-05
0.24024,  6.4857e-05
0.241241,  6.53029e-05
0.242242,  6.57514e-05
0.243243,  6.62016e-05
0.244244,  6.66522e-05
0.245245,  6.71021e-05
0.246246,  6.75502e-05
0.247247,  6.79957e-05
0.248248,  6.84377e-05
0.249249,  6.88755e-05
0.25025,  6.93089e-05
0.251251,  6.97375e-05
0.252252,  7.01616e-05
0.253253,  7.05813e-05
0.254254,  7.09972e-05
0.255255,  7.14101e-05
0.256256,  7.18208e-05
0.257257,  7.22304e-05
0.258258,  7.26401e-05
0.259259,  7.3051e-05
0.26026,  7.34644e-05
0.261261,  7.38814e-05
0.262262,  7.4303e-05
0.263263,  7.47301e-05
0.264264,  7.51635e-05
0.265265,  7.56037e-05
0.266266,  7.60509e-05
0.267267,  7.65051e-05
0.268268,  7.6966e-05
0.269269,  7.74332e-05
0.27027,  7.7906e-05
0.271271,  7.83834e-05
0.272272,  7.88643e-05
0.273273,  7.93475e-05
0.274274,  7.98317e-05
0.275275,  8.03158e-05
0.276276,  8.07983e-05
0.277277,  8.12782e-05
0.278278,  8.17544e-05
0.279279,  8.22262e-05
0.28028,  8.26929e-05
0.281281,  8.31542e-05
0.282282,  8.36099e-05
0.283283,  8.40603e-05
0.284284,  8.45058e-05
0.285285,  8.49471e-05
0.286286,  8.53851e-05
0.287287,  8.58211e-05
0.288288,  8.62561e-05
0.289289,  8.66916e-05
0.29029,  8.71291e-05
0.291291,  8.75697e-05
0.292292,  8.80149e-05
0.293293,  8.84658e-05
0.294294,  8.89233e-05
0.295295,  8.93883e-05
0.296296,  8.9861e-05
0.297297,  9.03417e-05
0.298298,  9.08303e-05
0.299299,  9.13264e-05
0.3003,  9.18291e-05
0.301301,  9.23376e-05
0.302302,  9.28507e-05
0.303303,  9.33669e-05
0.304304,  9.38849e-05
0.305305,  9.44031e-05
0.306306,  9.49201e-05
