0,  0
0.015873,  0.00648122
0.031746,  0.00934416
0.047619,  0.0107445
0.0634921,  0.0114939
0.0793651,  0.0119093
0.0952381,  0.0121288
0.111111,  0.0122216
0.126984,  0.0122264
0.142857,  0.0121667
0.15873,  0.0120577
0.174603,  0.0119098
0.190476,  0.0117306
0.206349,  0.0115257
0.222222,  0.0112992
0.238095,  0.0110544
0.253968,  0.0107937
0.269841,  0.0105174
0.285714,  0.0101823
0.301587,  0.00709491
0.31746,  4.1028
0.333333,  inf
0.349206,  nan
0.365079,  nan
0.380952,  nan
0.396825,  nan
0.412698,  nan
0.428571,  nan
0.444444,  nan
0.460317,  nan
0.47619,  nan
0.492063,  nan
0.507937,  nan
0.52381,  nan
0.539683,  nan
0.555556,  nan
0.571429,  nan
0.587302,  nan
0.603175,  nan
0.619048,  nan
0.634921,  nan
0.650794,  nan
0.666667,  nan
0.68254,  nan
0.698413,  nan
0.714286,  nan
0.730159,  nan
0.746032,  nan
0.761905,  nan
0.777778,  nan
0.793651,  nan
0.809524,  nan
0.825397,  nan
0.84127,  nan
0.857143,  nan
0.873016,  nan
0.888889,  nan
0.904762,  nan
0.920635,  nan
0.936508,  nan
0.952381,  nan
0.968254,  nan
0.984127,  nan
1,  nan
1.01587,  nan
1.03175,  nan
1.04762,  nan
1.06349,  nan
1.07937,  nan
1.09524,  nan
1.11111,  nan
1.12698,  nan
1.14286,  nan
1.15873,  nan
1.1746,  nan
1.19048,  nan
1.20635,  nan
1.22222,  nan
1.2381,  nan
1.25397,  nan
1.26984,  nan
1.28571,  nan
1.30159,  nan
1.31746,  nan
1.33333,  nan
1.34921,  nan
1.36508,  nan
1.38095,  nan
1.39683,  nan
1.4127,  nan
1.42857,  nan
1.44444,  nan
1.46032,  nan
1.47619,  nan
1.49206,  nan
1.50794,  nan
1.52381,  nan
1.53968,  nan
1.55556,  nan
1.57143,  nan
1.5873,  nan
1.60317,  nan
1.61905,  nan
1.63492,  nan
1.65079,  nan
1.66667,  nan
1.68254,  nan
1.69841,  nan
1.71429,  nan
1.73016,  nan
1.74603,  nan
1.7619,  nan
1.77778,  nan
1.79365,  nan
1.80952,  nan
1.8254,  nan
1.84127,  nan
1.85714,  nan
1.87302,  nan
1.88889,  nan
1.90476,  nan
1.92063,  nan
1.93651,  nan
1.95238,  nan
1.96825,  nan
1.98413,  nan
2,  nan
2.01587,  nan
2.03175,  nan
2.04762,  nan
2.06349,  nan
2.07937,  nan
2.09524,  nan
2.11111,  nan
2.12698,  nan
2.14286,  nan
2.15873,  nan
2.1746,  nan
2.19048,  nan
2.20635,  nan
2.22222,  nan
2.2381,  nan
2.25397,  nan
2.26984,  nan
2.28571,  nan
2.30159,  nan
2.31746,  nan
2.33333,  nan
2.34921,  nan
2.36508,  nan
2.38095,  nan
2.39683,  nan
2.4127,  nan
2.42857,  nan
2.44444,  nan
2.46032,  nan
2.47619,  nan
2.49206,  nan
2.50794,  nan
2.52381,  nan
2.53968,  nan
2.55556,  nan
2.57143,  nan
2.5873,  nan
2.60317,  nan
2.61905,  nan
2.63492,  nan
2.65079,  nan
2.66667,  nan
2.68254,  nan
2.69841,  nan
2.71429,  nan
2.73016,  nan
2.74603,  nan
2.7619,  nan
2.77778,  nan
2.79365,  nan
2.80952,  nan
2.8254,  nan
2.84127,  nan
2.85714,  nan
2.87302,  nan
2.88889,  nan
2.90476,  nan
2.92063,  nan
2.93651,  nan
2.95238,  nan
2.96825,  nan
2.98413,  nan
3,  nan
3.01587,  nan
3.03175,  nan
3.04762,  nan
3.06349,  nan
3.07937,  nan
3.09524,  nan
3.11111,  nan
3.12698,  nan
3.14286,  nan
3.15873,  nan
3.1746,  nan
3.19048,  nan
3.20635,  nan
3.22222,  nan
3.2381,  nan
3.25397,  nan
3.26984,  nan
3.28571,  nan
3.30159,  nan
3.31746,  nan
3.33333,  nan
3.34921,  nan
3.36508,  nan
3.38095,  nan
3.39683,  nan
3.4127,  nan
3.42857,  nan
3.44444,  nan
3.46032,  nan
3.47619,  nan
3.49206,  nan
3.50794,  nan
3.52381,  nan
3.53968,  nan
3.55556,  nan
3.57143,  nan
3.5873,  nan
3.60317,  nan
3.61905,  nan
3.63492,  nan
3.65079,  nan
3.66667,  nan
3.68254,  nan
3.69841,  nan
3.71429,  nan
3.73016,  nan
3.74603,  nan
3.7619,  nan
3.77778,  nan
3.79365,  nan
3.80952,  nan
3.8254,  nan
3.84127,  nan
3.85714,  nan
3.87302,  nan
3.88889,  nan
3.90476,  nan
3.92063,  nan
3.93651,  nan
3.95238,  nan
3.96825,  nan
3.98413,  nan
4,  nan
4.01587,  nan
4.03175,  nan
4.04762,  nan
4.06349,  nan
4.07937,  nan
4.09524,  nan
4.11111,  nan
4.12698,  nan
4.14286,  nan
4.15873,  nan
4.1746,  nan
4.19048,  nan
4.20635,  nan
4.22222,  nan
4.2381,  nan
4.25397,  nan
4.26984,  nan
4.28571,  nan
4.30159,  nan
4.31746,  nan
4.33333,  nan
4.34921,  nan
4.36508,  nan
4.38095,  nan
4.39683,  nan
4.4127,  nan
4.42857,  nan
4.44444,  nan
4.46032,  nan
4.47619,  nan
4.49206,  nan
4.50794,  nan
4.52381,  nan
4.53968,  nan
4.55556,  nan
4.57143,  nan
4.5873,  nan
4.60317,  nan
4.61905,  nan
4.63492,  nan
4.65079,  nan
4.66667,  nan
4.68254,  nan
4.69841,  nan
4.71429,  nan
4.73016,  nan
4.74603,  nan
4.7619,  nan
4.77778,  nan
4.79365,  nan
4.80952,  nan
4.8254,  nan
4.84127,  nan
4.85714,  nan
4.87302,  nan
4.88889,  nan
4.90476,  nan
4.92063,  nan
4.93651,  nan
4.95238,  nan
4.96825,  nan
4.98413,  nan
5,  nan
5.01587,  nan
5.03175,  nan
5.04762,  nan
5.06349,  nan
5.07937,  nan
5.09524,  nan
5.11111,  nan
5.12698,  nan
5.14286,  nan
5.15873,  nan
5.1746,  nan
5.19048,  nan
5.20635,  nan
5.22222,  nan
5.2381,  nan
5.25397,  nan
5.26984,  nan
5.28571,  nan
5.30159,  nan
5.31746,  nan
5.33333,  nan
5.34921,  nan
5.36508,  nan
5.38095,  nan
5.39683,  nan
5.4127,  nan
5.42857,  nan
5.44444,  nan
5.46032,  nan
5.47619,  nan
5.49206,  nan
5.50794,  nan
5.52381,  nan
5.53968,  nan
5.55556,  nan
5.57143,  nan
5.5873,  nan
5.60317,  nan
5.61905,  nan
5.63492,  nan
5.65079,  nan
5.66667,  nan
5.68254,  nan
5.69841,  nan
5.71429,  nan
5.73016,  nan
5.74603,  nan
5.7619,  nan
5.77778,  nan
5.79365,  nan
5.80952,  nan
5.8254,  nan
5.84127,  nan
5.85714,  nan
5.87302,  nan
5.88889,  nan
5.90476,  nan
5.92063,  nan
5.93651,  nan
5.95238,  nan
5.96825,  nan
5.98413,  nan
6,  nan
6.01587,  nan
6.03175,  nan
6.04762,  nan
6.06349,  nan
6.07937,  nan
6.09524,  nan
6.11111,  nan
6.12698,  nan
6.14286,  nan
6.15873,  nan
6.1746,  nan
6.19048,  nan
6.20635,  nan
6.22222,  nan
6.2381,  nan
6.25397,  nan
6.26984,  nan
6.28571,  nan
6.30159,  nan
6.31746,  nan
6.33333,  nan
6.34921,  nan
6.36508,  nan
6.38095,  nan
6.39683,  nan
6.4127,  nan
6.42857,  nan
6.44444,  nan
6.46032,  nan
6.47619,  nan
6.49206,  nan
6.50794,  nan
6.52381,  nan
6.53968,  nan
6.55556,  nan
6.57143,  nan
6.5873,  nan
6.60317,  nan
6.61905,  nan
6.63492,  nan
6.65079,  nan
6.66667,  nan
6.68254,  nan
6.69841,  nan
6.71429,  nan
6.73016,  nan
6.74603,  nan
6.7619,  nan
6.77778,  nan
6.79365,  nan
6.80952,  nan
6.8254,  nan
6.84127,  nan
6.85714,  nan
6.87302,  nan
6.88889,  nan
6.90476,  nan
6.92063,  nan
6.93651,  nan
6.95238,  nan
6.96825,  nan
6.98413,  nan
7,  nan
7.01587,  nan
7.03175,  nan
7.04762,  nan
7.06349,  nan
7.07937,  nan
7.09524,  nan
7.11111,  nan
7.12698,  nan
7.14286,  nan
7.15873,  nan
7.1746,  nan
7.19048,  nan
7.20635,  nan
7.22222,  nan
7.2381,  nan
7.25397,  nan
7.26984,  nan
7.28571,  nan
7.30159,  nan
7.31746,  nan
7.33333,  nan
7.34921,  nan
7.36508,  nan
7.38095,  nan
7.39683,  nan
7.4127,  nan
7.42857,  nan
7.44444,  nan
7.46032,  nan
7.47619,  nan
7.49206,  nan
7.50794,  nan
7.52381,  nan
7.53968,  nan
7.55556,  nan
7.57143,  nan
7.5873,  nan
7.60317,  nan
7.61905,  nan
7.63492,  nan
7.65079,  nan
7.66667,  nan
7.68254,  nan
7.69841,  nan
7.71429,  nan
7.73016,  nan
7.74603,  nan
7.7619,  nan
7.77778,  nan
7.79365,  nan
7.80952,  nan
7.8254,  nan
7.84127,  nan
7.85714,  nan
7.87302,  nan
7.88889,  nan
7.90476,  nan
7.92063,  nan
7.93651,  nan
7.95238,  nan
7.96825,  nan
7.98413,  nan
8,  nan
8.01587,  nan
8.03175,  nan
8.04762,  nan
8.06349,  nan
8.07937,  nan
8.09524,  nan
8.11111,  nan
8.12698,  nan
8.14286,  nan
8.15873,  nan
8.1746,  nan
8.19048,  nan
8.20635,  nan
8.22222,  nan
8.2381,  nan
8.25397,  nan
8.26984,  nan
8.28571,  nan
8.30159,  nan
8.31746,  nan
8.33333,  nan
8.34921,  nan
8.36508,  nan
8.38095,  nan
8.39683,  nan
8.4127,  nan
8.42857,  nan
8.44444,  nan
8.46032,  nan
8.47619,  nan
8.49206,  nan
8.50794,  nan
8.52381,  nan
8.53968,  nan
8.55556,  nan
8.57143,  nan
8.5873,  nan
8.60317,  nan
8.61905,  nan
8.63492,  nan
8.65079,  nan
8.66667,  nan
8.68254,  nan
8.69841,  nan
8.71429,  nan
8.73016,  nan
8.74603,  nan
8.7619,  nan
8.77778,  nan
8.79365,  nan
8.80952,  nan
8.8254,  nan
8.84127,  nan
8.85714,  nan
8.87302,  nan
8.88889,  nan
8.90476,  nan
8.92063,  nan
8.93651,  nan
8.95238,  nan
8.96825,  nan
8.98413,  nan
9,  nan
9.01587,  nan
9.03175,  nan
9.04762,  nan
9.06349,  nan
9.07937,  nan
9.09524,  nan
9.11111,  nan
9.12698,  nan
9.14286,  nan
9.15873,  nan
9.1746,  nan
9.19048,  nan
9.20635,  nan
9.22222,  nan
9.2381,  nan
9.25397,  nan
9.26984,  nan
9.28571,  nan
9.30159,  nan
9.31746,  nan
9.33333,  nan
9.34921,  nan
9.36508,  nan
9.38095,  nan
9.39683,  nan
9.4127,  nan
9.42857,  nan
9.44444,  nan
9.46032,  nan
9.47619,  nan
9.49206,  nan
9.50794,  nan
9.52381,  nan
9.53968,  nan
9.55556,  nan
9.57143,  nan
9.5873,  nan
9.60317,  nan
9.61905,  nan
9.63492,  nan
9.65079,  nan
